IBM,Azure,Google,AWS
0.765085,0.9309229850769041,0.4000000059604645,0.6154465079307551
0.697643,0.8560738563537591,0.20000000298023224,0.958256959915161
-0.367572,0.5,0.0,0.49491924047470004
-0.906956,0.212789058685302,0.10000000149011612,0.776773691177368
0.8672200000000001,0.5,0.30000001192092896,0.696907758712768
0.940898,0.9679696559906,0.8000000119209291,0.9519177675247191
0.613753,0.5,0.10000000149011612,0.8110830783843991
0.94952,0.7974581718444821,0.699999988079071,0.7398943305015561
0.386559,0.5,0.30000001192092896,0.701352000236511
0.473396,0.8748480081558221,0.4000000059604645,0.6921642422676081
0.5447529999999999,0.9401776790618891,0.30000001192092896,0.8550456166267391
-0.48117499999999996,0.5,0.0,0.8402266502380371
0.689556,0.898428618907928,0.20000000298023224,0.9254320859909051
-0.31915099999999996,0.8536189794540401,0.0,0.5640906095504761
0.630172,0.921305119991302,0.4000000059604645,0.7250403165817261
0.6618189999999999,0.7535150051116941,0.20000000298023224,0.7673702239990231
0.583696,0.28596669435501104,0.20000000298023224,0.8896552920341491
-0.357475,0.5,0.10000000149011612,0.6858754754066461
0.625189,0.944981455802917,0.0,0.700661301612854
0.7515229999999999,0.9220036268234251,0.4000000059604645,0.933504104614257
0.638987,0.7752575874328611,0.30000001192092896,0.38382250070571905
0.702978,0.9141262769699091,-0.4000000059604645,0.7818475365638731
-0.303184,0.243613302707672,0.10000000149011612,0.761000096797943
0.344056,0.5,0.0,0.6163537502288811
0.451343,0.5,0.10000000149011612,0.7523553371429441
0.43985799999999997,0.9020144939422601,0.10000000149011612,0.376340955495834
-0.405916,0.18306893110275202,0.20000000298023224,0.8252174854278561
0.33838799999999997,0.8376689553260801,0.20000000298023224,0.6288433670997621
0.574449,0.894086241722106,0.4000000059604645,0.8029853701591491
0.8121189999999999,0.7716514468193051,0.10000000149011612,0.302707940340042
0.794777,0.75353056192398,0.30000001192092896,0.80442214012146
0,0.5,0.6000000238418579,0.9917438626289361
0.8948879999999999,0.8544129133224481,0.0,0.896220326423645
0.225564,0.5,-0.4000000059604645,0.9361737966537471
0.36283299999999996,0.928801417350769,-0.10000000149011612,0.966468811035156
0.9219459999999999,0.820025503635406,0.0,0.7308520674705501
0.923422,0.9440831542015071,-0.5,0.526510536670684
0.8547300000000001,0.8142238855361931,0.8000000119209291,0.848324477672576
0.49992499999999995,0.5,0.20000000298023224,0.64274376630783
0.806157,0.298908323049545,0.10000000149011612,0.45475775003433205
0.594271,0.7743846178054811,0.8000000119209291,0.9894850850105281
0.85172,0.9731913805007931,0.10000000149011612,0.7835953831672661
0.601676,0.8545597195625301,0.5,0.9280768036842341
0.571601,0.838241696357727,0.30000001192092896,0.744351327419281
0.590384,0.9607764482498161,0.30000001192092896,0.9729118943214411
0.757446,0.9673275947570801,0.0,0.977499544620513
0.904226,0.9387462735176081,0.4000000059604645,0.9545983076095581
0.8312269999999999,0.956974983215332,0.6000000238418579,0.9825000762939451
-0.6276579999999999,0.881296634674072,0.0,0.8365231156349181
0.732333,0.5,0.20000000298023224,0.738705337047576
0.9533579999999999,0.9022145867347711,0.4000000059604645,0.70863914489746
0.433079,0.5,0.20000000298023224,0.9410155415534971
0.6799900000000001,0.5,0.20000000298023224,0.529115915298461
0.791539,0.941247582435607,0.30000001192092896,0.531230270862579
0.6390859999999999,0.963502585887908,0.8999999761581421,0.7361183762550351
0.659764,0.8048467040061951,0.30000001192092896,0.8338125944137571
0,0.5,0.0,0.906631529331207
0.9141900000000001,0.9120742678642271,0.20000000298023224,0.9596819877624511
0.580028,0.5,0.0,0.5056134462356561
0.585696,0.9327260851860041,0.4000000059604645,0.658662617206573
0.783403,0.9658672213554381,0.20000000298023224,0.980357229709625
0.959441,0.946493625640869,0.20000000298023224,0.9728211760520931
0,0.5,0.0,0.9984184503555291
0.689839,0.8830258250236511,0.0,0.5918694138526911
0.7763909999999999,0.9427655935287471,0.30000001192092896,0.940531492233276
0.728899,0.83896666765213,0.4000000059604645,0.9242281317710871
0.7019949999999999,0.819717824459075,0.10000000149011612,0.5465046167373651
0.8796700000000001,0.896014809608459,0.20000000298023224,0.7312412858009331
0.614271,0.5,0.10000000149011612,0.539631366729736
0.9885729999999999,0.9059475660324091,0.0,0.6192194223403931
0.378528,0.7488861083984371,0.0,0.379371881484985
0.544204,0.5,0.10000000149011612,0.6132684946060181
0.903403,0.9345651268959041,0.4000000059604645,0.980326414108276
0.7501289999999999,0.891742229461669,0.10000000149011612,0.495716154575347
0.9885729999999999,0.9059475660324091,0.0,0.71243005990982
0.842546,0.820733428001403,0.10000000149011612,0.320591360330581
0.8377249999999999,0.9358186125755311,0.30000001192092896,0.5981838107109071
0.587471,0.5,0.20000000298023224,0.820004224777221
0.984085,0.5,0.30000001192092896,0.9168254137039181
0.6474909999999999,0.5,0.10000000149011612,0.901260554790496
0.762119,0.265571892261505,0.30000001192092896,0.505385220050811
0.9885729999999999,0.897870779037475,0.0,0.41535589098930303
0.671113,0.752243280410766,0.0,0.34026846289634705
0.825086,0.5,0.30000001192092896,0.9061813950538631
0.47644000000000003,0.5,0.0,0.9767323136329651
0.9885729999999999,0.9059475660324091,0.0,0.741807341575622
0.353948,0.807441353797912,0.20000000298023224,0.49567604064941406
0.682693,0.5,0.30000001192092896,0.9757104516029351
0.5523089999999999,0.5,0.0,0.7606177330017091
0.5935509999999999,0.8338912725448601,0.20000000298023224,0.895712077617645
0.485021,0.5,0.0,0.7642409205436701
-0.307415,0.5,0.0,0.47172731161117504
0.817159,0.9517632722854611,0.5,0.894935131072998
0.9885729999999999,0.897870779037475,0.0,0.625809073448181
0.8610500000000001,0.5,0.10000000149011612,0.44338887929916304
0.678515,0.5,0.30000001192092896,0.686703264713287
0.6587900000000001,0.80776035785675,0.4000000059604645,0.6119139194488521
-0.302286,0.5,0.4000000059604645,0.6008194088935851
0.588518,0.8803716897964471,0.5,0.493574351072311
0.9885729999999999,0.9059475660324091,0.0,0.7483140230178831
0.334945,0.858439743518829,0.10000000149011612,0.38001227378845204
0.780171,0.9569295048713681,0.10000000149011612,0.8996261358261101
0.680638,0.5,0.20000000298023224,0.93888920545578
-0.548971,0.5,0.0,0.9412770867347711
0.38895599999999997,0.5,-0.20000000298023224,0.9774757623672481
0.9885729999999999,0.8975301980972291,0.0,0.7143620848655701
0.437226,0.5,0.0,0.99620372056961
0.8741329999999999,0.944434762001037,0.30000001192092896,0.952636122703552
0.9918889999999999,0.913897991180419,0.0,0.671553075313568
0.965908,0.969422936439514,0.4000000059604645,0.9213144779205321
0.410589,0.82318091392517,-0.10000000149011612,0.683953762054443
0.9885729999999999,0.897870779037475,0.0,0.722214341163635
0.409236,0.5,0.20000000298023224,0.641553580760955
0.818973,0.7505193948745721,-0.30000001192092896,0.549362242221832
0.382399,0.5,0.0,0.8434197306632991
0.496975,0.5,-0.10000000149011612,0.9196778535842891
0.37709000000000004,0.5,0.20000000298023224,0.8451130986213681
0.326322,0.5,0.20000000298023224,0.9934725761413571
0.9885729999999999,0.900326251983642,0.0,0.658421337604522
0.6911039999999999,0.8001415729522701,0.0,0.44151759147644004
0.9483309999999999,0.805142164230346,0.0,0.9434810280799861
0.9525,0.5,0.0,0.8846522569656371
0.717332,0.7504590749740601,0.0,0.664844214916229
0.330242,0.5,-0.20000000298023224,0.6274278759956361
0.6601349999999999,0.846301913261413,0.20000000298023224,0.52256554365158
0.9301689999999999,0.99623680114746,0.8000000119209291,0.9807767271995541
0.9885729999999999,0.897870779037475,0.0,0.63031256198883
0.69105,0.810008406639099,0.0,0.38445791602134705
-0.462628,0.5,0.5,0.9898456335067741
0.8837649999999999,0.5,0.10000000149011612,0.39602100849151606
0.9885729999999999,0.85793399810791,0.0,0.6696646213531491
0.9739129999999999,0.9433075189590451,0.10000000149011612,0.9794181585311891
0.8742449999999999,0.7910910248756401,0.30000001192092896,0.949053943157196
0.795778,0.973029494285583,0.5,0.5415075421333311
0.9072929999999999,0.89742636680603,0.8999999761581421,0.882523000240325
0.516344,0.5,0.10000000149011612,0.8432728052139281
-0.325028,0.9165078997612001,0.20000000298023224,0.537308156490325
-0.521112,0.859010875225067,-0.5,0.8944255709648131
0,0.5,0.20000000298023224,0.8369565010070801
